variavel;estrato;perfil_cluster;categoria;candidatos_cluster_categoria;candidatos_cluster;perc_cluster;perc_estrato;perc_base;indice_vs_estrato;indice_vs_base;delta_pp_vs_estrato;delta_pp_vs_base
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;UNIÃO;24;326;0.0736196319018405;0.05709507883420927;0.0636149075141336;1.2894216700464616;1.1572701239168526;1.6524553067631225;1.00047243877069
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PP;20;326;0.06134969325153374;0.0482560917343526;0.054009550469290304;1.2713357225293083;1.1359045338919647;1.3093601517181142;0.7340142782243437
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;REPUBLICANOS;20;326;0.06134969325153374;0.055661729574773056;0.05351556067841265;1.1021880512915032;1.1463898065125058;0.5687963676760687;0.7834132573121093
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PSB;18;326;0.05521472392638037;0.04801720019111323;0.046709479115209396;1.1498946982877027;1.1820881964920376;0.7197523735267136;0.8505244811170973
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PDT;17;326;0.05214723926380368;0.04323936932632585;0.043580877106317584;1.2060129478358133;1.1965624082458932;0.890786993747783;0.8566362157486095
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;MDB;16;326;0.049079754601226995;0.04992833253702819;0.05357044843295461;0.98300408019491;0.9161721814341748;-0.08485779358011966;-0.44906938317276146
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PODE;15;326;0.046012269938650305;0.04013377926421405;0.04429441791536308;1.1464723926380367;1.0387825848974845;0.5878490674436256;0.17178520232872252
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;SOLIDARIEDADE;15;326;0.046012269938650305;0.046822742474916385;0.0356770404522751;0.9826906222611744;1.289688532326569;-0.08104725362660797;1.0335229486375206
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PSD;14;326;0.04294478527607362;0.038222646918299095;0.047038805642461164;1.123542944785276;0.9129650442762957;0.4722138357774526;-0.4094020366387542
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PROS;13;326;0.03987730061349693;0.027233635929288104;0.028212305834568307;1.4642664944570014;1.4134718674655653;1.2643664684208828;1.1664994778928623
SG_PARTIDO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;PSC;13;326;0.03987730061349693;0.03702818920210225;0.03463417311597783;1.0769443894716009;1.1513859586011101;0.28491114113946836;0.5243127497519102
