variavel;estrato;perfil_cluster;categoria;candidatos_cluster_categoria;candidatos_cluster;perc_cluster;perc_estrato;perc_base;indice_vs_estrato;indice_vs_base;delta_pp_vs_estrato;delta_pp_vs_base
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;1;289;0.0034602076124567475;0.00047778308647873863;0.000713540809045502;7.242214532871973;4.84934788394996;0.2982424525978009;0.27466668034112457
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;PSICÓLOGO;1;289;0.0034602076124567475;0.005255613951266125;0.0034579285361435864;0.6583831393519975;1.0006590871642775;-0.17954063388093774;0.00022790763131610818
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;RELAÇÕES-PÚBLICAS;1;289;0.0034602076124567475;0.0009555661729574773;0.0004939897908776552;3.6211072664359865;7.004613610149943;0.25046414394992705;0.29662178215790924
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;SECRETÁRIO E DATILÓGRAFO;1;289;0.0034602076124567475;0.001433349259436216;0.0006037652999615786;2.4140715109573243;5.731047499213589;0.20268583530205314;0.2856442312495169
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;TRABALHADOR METALÚRGICO E SIDERÚRGICO;1;289;0.0034602076124567475;0.0009555661729574773;0.0003842142817937318;3.6211072664359865;9.005931784478499;0.25046414394992705;0.30759933306630155
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;1;289;0.0034602076124567475;0.002150023889154324;0.0015368571271749273;1.6093810073048826;2.2514829461196246;0.13101837233024236;0.19233504852818203
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;1;289;0.0034602076124567475;0.00047778308647873863;0.001042867336297272;7.242214532871973;3.3179748679657624;0.2982424525978009;0.24173402761594756
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);1;289;0.0034602076124567475;0.005016722408026756;0.0038421428179373183;0.6897347174163784;0.9005931784478497;-0.15565147955700084;-0.03819352054805708
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;TÉCNICO DE LABORATÓRIO E RAIOS X;1;289;0.0034602076124567475;0.001433349259436216;0.0009330918272133488;2.4140715109573243;3.7083248524323222;0.20268583530205314;0.2527115785243399
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;1;289;0.0034602076124567475;0.004300047778308648;0.003348153027059663;0.8046905036524413;1.0334675818254013;-0.08398401658519004;0.011205458539708443
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário;VETERINÁRIO;1;289;0.0034602076124567475;0.0019111323459149545;0.002250397936220429;1.8105536332179932;1.5375981095451094;0.1549075266541793;0.12098096762363184
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;EMPRESÁRIO;130;326;0.3987730061349693;0.12804586717630195;0.1444096821999012;3.114298141195861;2.7614007597008765;27.072713895866734;25.43633239350681
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;OUTROS;28;326;0.08588957055214724;0.13999044433827043;0.12239969262857457;0.6135388094390586;0.701713939860794;-5.410087378612319;-3.651012207642733
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;ADVOGADO;26;326;0.07975460122699386;0.07381748686096512;0.08858883583072616;1.0804296463954572;0.9002782402444865;0.5937114366028742;-0.8834234603732296
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;MÉDICO;14;326;0.04294478527607362;0.016244624940277116;0.0345243976068939;2.6436304583182966;1.243896729641948;2.6700160335796506;0.842038766917972
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;VEREADOR;14;326;0.04294478527607362;0.05924510272336359;0.05055162193314672;0.7248664159905007;0.849523390819528;-1.6300317447289971;-0.7606836657073096
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;ADMINISTRADOR;12;326;0.03680981595092025;0.03511705685618729;0.03271310170700917;1.0482033304119196;1.1252316053855973;0.16927590947329596;0.40967142439110804
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;COMERCIANTE;10;326;0.03067484662576687;0.026516961299569996;0.022833305889456063;1.1568009727518929;1.3434255545068428;0.4157885326196875;0.7841540736310808
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;JORNALISTA E REDATOR;9;326;0.027607361963190184;0.01839464882943144;0.014764805971787694;1.500836586726157;1.869808652815472;0.9212713133758744;1.284255599140249
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;DEPUTADO;7;326;0.02147239263803681;0.027472527472527472;0.05757725451451781;0.7815950920245399;0.3729318603168662;-0.6000134834490661;-3.6104861876481
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;ENGENHEIRO;6;326;0.018404907975460124;0.012900143334925944;0.016027224326252813;1.4267211997273348;1.1483528027565342;0.550476464053418;0.23776836492073114
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;326;0.015337423312883436;0.03487816531294792;0.029474724189033425;0.4397428355323977;0.5203585015594475;-1.9540742000064484;-1.413730087614999
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;POLICIAL MILITAR;5;326;0.015337423312883436;0.03153368370759675;0.0305175915253307;0.4863822271797732;0.5025764664342146;-1.6196260394713315;-1.5180168212447265
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;CANTOR E COMPOSITOR;3;326;0.009202453987730062;0.003105590062111801;0.0023601734453043526;2.96319018404908;3.899058353545442;0.6096863925618261;0.6842280542425709
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;FARMACÊUTICO;3;326;0.009202453987730062;0.0019111323459149545;0.002524836708930238;4.815184049079755;3.6447719391837823;0.7291321641815108;0.6677617278799823
DS_OCUPACAO;02_medio_baixo;Patrimônio médio-baixo - societário + veicular;ODONTÓLOGO;3;326;0.009202453987730062;0.006450071667462972;0.006092540754157747;1.4267211997273348;1.510446028850937;0.275238232026709;0.3109913233572315
