SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;patrimonio_total;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;log_patrimonio_total;log_qtd_bens;SG_UF;log_valor_ativos_financeiros;log_valor_bens_luxo_colecao;log_valor_creditos_direitos;log_valor_dinheiro_especie;log_valor_direitos_intangiveis;log_valor_imoveis;log_valor_outros;log_valor_outros_atividade_profissional;log_valor_participacoes_societarias;log_valor_rural_agropecuario;log_valor_veiculos;estrato_base;subestrato_alto;estrato_final;cluster_final_codigo;perfil_patrimonial_final
100001613738;0;0;0;0;0;1300000;0;0;0;1500000;0;2800000;0.0;0.0;0.0;0.0;0.0;0.4642857142857143;0.0;0.0;0.0;0.5357142857142857;0.0;3;2;0.5025510204081632;14.845130332288226;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.077875591662238;0.0;0.0;0.0;14.220976332738882;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001613740;0;0;0;600000;0;2500000;0;0;1000000;8986960;0;13086960;0.0;0.0;0.0;0.0458471638944414;0.0;0.1910298495601728;0.0;0.0;0.0764119398240691;0.6867110467213164;0.0;8;4;0.5160052120969093;16.387126948976633;2.19722457733622;MA;0.0;0.0;0.0;13.304686600863562;0.0;14.731801689838349;0.0;0.0;13.815511557963774;16.011285307029446;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c4;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais concentrado
100001613741;13486803;0;1100000;280000;0;88237564;0;0;0;0;1312276;104416643;0.1291633461152356;0.0;0.0105347190677256;0.0026815648536028;0.0;0.8450526799640552;0.0;0.0;0.0;0.0;0.0125676899993806;6;5;0.7310733198219366;18.46389964599331;1.9459101490553128;MA;16.417222283880605;0.0;13.910821646859095;12.54254845357358;0.0;18.295543337333843;0.0;0.0;0.0;0.0;14.087274354250562;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c0;Ultra alto patrimônio - imobiliário financeiro com rural agropecuário
100001613742;400000;0;0;0;0;4000000;0;0;0;0;1900000;6300000;0.0634920634920634;0.0;0.0;0.0;0.0;0.6349206349206349;0.0;0.0;0.0;0.0;0.3015873015873015;5;3;0.4981103552532123;15.656060350091908;1.791759469228055;MA;12.899222326086994;0.0;0.0;0.0;0.0;15.201805169084134;0.0;0.0;0.0;0.0;14.45736497045232;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
100001613743;0;0;0;0;0;3000000;0;0;0;0;600000;3600000;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.1666666666666666;2;2;0.7222222222222223;15.096444681204078;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;0.0;0.0;13.304686600863562;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001613745;0;0;0;0;0;213801497;1369864;0;0;0;0;215171361;0.0;0.0;0.0;0.0;0.0;0.9936336137224135;0.0063663862775864;0.0;0.0;0.0;0.0;3;2;0.987348289193298;19.186945301188302;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;19.18055856307885;14.130222752802924;0.0;0.0;0.0;0.0;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c4;Ultra alto patrimônio - imobiliário concentrado
100001613746;0;0;0;0;0;2450000;0;0;0;0;75000;2525000;0.0;0.0;0.0;0.0;0.0;0.9702970297029704;0.0;0.0;0.0;0.0;0.0297029702970297;3;2;0.942358592294873;14.741752016731123;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.711598990684092;0.0;0.0;0.0;0.0;11.225256725762893;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001613747;0;0;0;0;0;0;0;0;0;0;1348000;1348000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3;1;1.0;14.114133312293877;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.114133312293877;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
100001613748;23405193;0;0;0;0;66912793;0;0;0;0;2527200;92845186;0.252088385067159;0.0;0.0;0.0;0.0;0.7206921099818788;0.0;0.0;0.0;0.0;0.0272195049509621;11;3;0.5836865727256761;18.346444008124344;2.4849066497880004;MA;16.96846852150913;0.0;0.0;0.0;0.0;18.018900747471992;0.0;0.0;0.0;0.0;14.742622924164774;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001613749;100000;0;0;0;0;0;0;0;0;0;0;100000;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;11.51293546492023;0.6931471805599453;MA;11.51293546492023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c3;Baixo patrimônio - financeiro concentrado
100001613750;1022000;0;221344;0;0;1063099;1060152;0;0;0;0;3366595;0.3035708185867323;0.0;0.0657471421421347;0.0;0.0;0.3157787022198987;0.3149033370512342;0.0;0.0;0.0;0.0;9;4;0.2953582290589635;15.029412702824072;2.302585092994046;MA;13.83727302821889;0.0;12.307477849244666;0.0;0.0;13.876699726276696;13.87392379529493;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
100001613752;0;0;0;0;0;950000;0;0;0;500000;1150000;2600000;0.0;0.0;0.0;0.0;0.0;0.3653846153846153;0.0;0.0;0.0;0.1923076923076923;0.4423076923076923;3;3;0.3661242603550295;14.77102238760702;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;13.76421831620775;0.0;0.0;0.0;13.122365377402328;13.955273369904273;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001613753;0;0;0;0;0;0;0;0;0;0;900000;900000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;13.71015115341694;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.710151153416941;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001614794;534378;0;4608647;1500000;0;3920000;0;0;0;0;0;10563025;0.0505894854930287;0.0;0.4362999235540955;0.1420047760939693;0.0;0.3711058148589064;0.0;0.0;0.0;0.0;0.0;7;4;0.3508018015913502;16.172870348224215;2.079441541679836;MA;13.188860604025264;0.0;15.343445096471095;14.220976332738882;0.0;15.181602466868654;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
100001614796;446495;0;0;0;0;1500000;0;0;0;3500000;1000000;6446495;0.0692616685501191;0.0;0.0;0.0;0.0;0.2326845828624702;0.0;0.0;0.0;0.5429306933457638;0.1551230552416468;4;4;0.3777761938766432;15.679047285341095;1.6094379124341005;MA;13.009185720691933;0.0;0.0;0.0;0.0;14.220976332738882;0.0;0.0;0.0;15.068273812173887;13.815511557963774;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001614797;0;0;0;0;0;1000000;0;0;0;0;0;1000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;13.815511557963774;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001614798;0;0;0;0;0;300000;0;0;1400000;0;0;1700000;0.0;0.0;0.0;0.0;0.0;0.1764705882352941;0.0;0.0;0.8235294117647058;0.0;0.0;3;2;0.7093425605536332;14.346139397261563;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;12.611541086966115;0.0;0.0;14.151983508870947;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
100001614799;80000;0;0;0;0;0;0;0;0;0;150000;230000;0.3478260869565217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6521739130434783;2;2;0.5463137996219282;12.345838935721968;1.0986122886681096;MA;11.289794413577894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.918397239722838;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c6;Baixo patrimônio - veicular financeiro
100001614800;6408755;0;0;0;0;11180000;0;0;950000;0;1570000;20108755;0.3187047134444673;0.0;0.0;0.0;0.0;0.5559767374956829;0.0;0.0;0.0472431038122449;0.0;0.0780754452476048;8;4;0.4190105130164897;16.816665900064184;2.19722457733622;MA;15.673175738299621;0.0;0.0;0.0;0.0;16.22963711513666;0.0;0.0;13.76421831620775;0.0;14.266586814266963;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001614802;990589;0;0;0;0;800000;0;0;0;10000000;700000;12490589;0.0793068285250599;0.0;0.0;0.0;0.0;0.0640482206243436;0.0;0.0;0.0;0.8006027578042957;0.0560421930463006;5;4;0.6544972508211303;16.340486118776322;1.791759469228055;MA;13.806056004193335;0.0;0.0;0.0;0.0;13.592368256649284;0.0;0.0;0.0;16.118095750958314;13.45883704259595;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
100001614803;1000000;0;0;0;0;0;0;0;6000000;0;860000;7860000;0.1272264631043257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7633587786259542;0.0;0.1094147582697201;3;3;0.6108747871465663;15.877297291631844;1.3862943611198906;MA;13.815511557963774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.607270193858982;0.0;13.664688831019712;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
100001614804;0;0;0;0;0;350000;0;0;0;0;0;350000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;12.765691290604371;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;12.765691290604371;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001614805;810625;0;0;18037429;0;0;0;0;0;0;1880000;20728054;0.0391076267941023;0.0;0.0;0.8701940375107089;0.0;0.0;0.0;0.0;0.0;0.0;0.0906983356951887;4;3;0.7669932574905329;16.84699865463623;1.6094379124341005;MA;13.60556206766812;0.0;0.0;16.707959601252853;0.0;0.0;0.0;0.0;0.0;0.0;14.446782866720884;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
100001614806;2723650;0;0;1500000;0;5300000;0;0;0;0;2004860;11528510;0.2362534273726613;0.0;0.0;0.1301122174504771;0.0;0.4597298349916858;0.0;0.0;0.0;0.0;0.1739045201851757;11;4;0.3143391743975285;16.26033374253544;2.4849066497880004;MA;14.81748381763226;0.0;0.0;14.220976332738882;0.0;15.483217567201578;0.0;0.0;0.0;0.0;14.51108528963631;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c6;Alto patrimônio - imobiliário financeiro
100001614807;1076957;0;786888;8000000;0;164055364;0;0;0;12270000;0;186189209;0.0057842073973255;0.0;0.0042262814489963;0.0429670443468074;0.0;0.8811217625399547;0.0;0.0;0.0;0.0659007042669159;0.0;30;5;0.7826159486543937;19.04227397268563;3.4339872044851463;MA;13.88965095816363;0.0;13.575842475520806;15.894952224644102;0.0;18.915714520280712;0.0;0.0;0.0;16.322667898186683;0.0;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c0;Ultra alto patrimônio - imobiliário financeiro com rural agropecuário
100001614808;0;0;0;0;0;5100000;0;0;0;0;420000;5520000;0.0;0.0;0.0;0.0;0.0;0.9239130434782608;0.0;0.0;0.0;0.0;0.0760869565217391;4;2;0.8594045368620038;15.523888599412684;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;15.444751293772967;0.0;0.0;0.0;0.0;12.948012371209098;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001614809;0;0;0;0;0;0;0;0;2000000;0;400000;2400000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.1666666666666666;2;2;0.7222222222222223;14.690979711984754;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;12.899222326086994;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
100001614810;20372;0;0;0;0;0;0;0;0;0;160000;180372;0.1129443594349455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8870556405650545;2;2;0.7996241377864493;12.102782208003612;1.0986122886681096;MA;9.921965773781901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.982935344196433;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c6;Baixo patrimônio - veicular financeiro
100001614811;121705;0;0;0;0;3000000;0;0;0;0;700000;3821705;0.0318457337758932;0.0;0.0;0.0;0.0;0.7849899455871137;0.0;0.0;0.0;0.0;0.1831643206369931;3;3;0.650772533786996;15.1562074777467;1.3862943611198906;MA;11.709363579321552;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;0.0;0.0;13.45883704259595;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
100001614812;12712;0;0;0;0;6200000;0;0;0;0;0;6212712;0.002046127359517;0.0;0.0;0.0;0.0;0.997953872640483;0.0;0.0;0.0;0.0;0.0;2;2;0.9959161185553088;15.642108234513564;1.0986122886681096;MA;9.450380370950123;0.0;0.0;0.0;0.0;15.64006001130563;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001614813;0;0;0;0;0;900000;0;0;0;0;0;900000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;13.71015115341694;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;13.710151153416941;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
100001614815;0;0;0;0;0;4000000;0;0;4000000;0;1200000;9200000;0.0;0.0;0.0;0.0;0.0;0.4347826086956521;0.0;0.0;0.4347826086956521;0.0;0.1304347826086956;3;3;0.3950850661625709;16.034714150714915;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;15.201805169084134;0.0;0.0;15.201805169084134;0.0;13.997832948091215;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
100001614816;10043;0;0;0;0;4800000;0;0;0;0;130000;4940043;0.0020329782554524;0.0;0.0;0.0;0.0;0.9716514613334336;0.0;0.0;0.0;0.0;0.0263155604111138;5;3;0.9448032040317352;15.412884796007033;1.791759469228055;MA;9.214730720277476;0.0;0.0;0.0;0.0;15.38412668421143;0.0;0.0;0.0;0.0;11.775297421715827;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
100001614817;0;0;0;0;0;0;0;0;0;10000000;0;10000000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;16.118095750958314;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.118095750958314;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
100001614964;832091;0;0;0;0;0;0;0;0;0;0;832091;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;13.631698290613246;1.0986122886681096;MA;13.631698290613246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c3;Baixo patrimônio - financeiro concentrado
100001614965;0;0;0;0;0;0;0;0;0;0;560000;560000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;13.235693848424024;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.235693848424024;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
100001614966;0;0;0;1000000;0;0;0;0;0;0;3350000;4350000;0.0;0.0;0.0;0.2298850574712643;0.0;0.0;0.0;0.0;0.0;0.0;0.7701149425287356;3;2;0.6459241643546043;15.285686632949895;1.3862943611198906;MA;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;0.0;0.0;0.0;15.024471202308668;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
100001614968;308950;0;0;0;0;4000000;0;0;0;5000000;0;9308950;0.0331884906460986;0.0;0.0;0.0;0.0;0.4296940041572895;0.0;0.0;0.0;0.5371175051966118;0.0;5;3;0.4742336275087232;16.046486968361496;1.791759469228055;MA;12.640937967253592;0.0;0.0;0.0;0.0;15.201805169084134;0.0;0.0;0.0;15.424948670398354;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001614971;0;0;0;0;0;1500000;0;0;0;0;0;1500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.220976332738882;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.220976332738882;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001614972;12261908;0;0;0;0;14659000;0;0;8800000;0;0;35720908;0.3432697735455101;0.0;0.0;0.0;0.0;0.4103759064579209;0.0;0.0;0.2463543199965689;0.0;0.0;22;3;0.346932973012118;17.39124676157711;3.1354942159291497;MA;16.32200818597565;0.0;0.0;0.0;0.0;16.500565107489642;0.0;0.0;15.990262393084793;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c7;Alto patrimônio - imobiliário societário
100001614973;53672182;0;0;0;0;0;0;0;2073850;0;0;55746032;0.962798249030532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0372017509694681;0.0;0.0;7;2;0.9283644386114523;17.836316808822055;2.079441541679836;MA;17.798405417818095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.544917823339366;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
100001614974;0;0;0;0;0;3000000;0;0;0;0;1200000;4200000;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.2857142857142857;2;2;0.5918367346938775;15.250595321348806;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;0.0;0.0;0.0;13.997832948091215;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001614975;1393960;0;0;0;0;6315500;0;0;6180000;390000;0;14279460;0.0976199380088602;0.0;0.0;0.0;0.0;0.4422786295840319;0.0;0.0;0.4327894752322567;0.0273119571748511;0.0;27;4;0.3931927113601161;16.47433276906531;3.332204510175204;MA;14.147659892866765;0.0;0.0;0.0;0.0;15.658517645536746;0.0;0.0;15.636828991246158;12.873904582205107;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
100001614976;3380000;0;0;0;0;14750000;0;0;0;0;1200000;19330000;0.1748577340920848;0.0;0.0;0.0;0.0;0.7630625969994826;0.0;0.0;0.0;0.0;0.0620796689084324;6;3;0.6166936394031937;16.77716890291757;1.9459101490553128;MA;15.033386563317146;0.0;0.0;0.0;0.0;16.50675370854671;0.0;0.0;0.0;0.0;13.997832948091215;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
100001614978;0;0;0;0;0;2800000;0;0;0;0;300000;3100000;0.0;0.0;0.0;0.0;0.0;0.9032258064516128;0.0;0.0;0.0;0.0;0.0967741935483871;3;2;0.8251821019771071;14.946912992035967;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;14.845130332288226;0.0;0.0;0.0;0.0;12.611541086966115;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
100001614979;0;0;0;0;0;8370260;0;0;17750000;0;1350000;27470260;0.0;0.0;0.0;0.0;0.0;0.3047026129348612;0.0;0.0;0.6461533309113201;0.0;0.0491440561538187;9;3;0.5127729476323754;17.128614559300438;2.302585092994046;MA;0.0;0.0;0.0;0.0;0.0;15.940195624775184;0.0;0.0;16.691896130223725;0.0;14.115615891155079;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c7;Alto patrimônio - imobiliário societário
100001615464;0;0;0;0;0;2900000;0;0;0;2000000;150000;5050000;0.0;0.0;0.0;0.0;0.0;0.5742574257425742;0.0;0.0;0.0;0.396039603960396;0.0297029702970297;4;3;0.4875012253700617;15.434898999271326;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;14.88022163978423;0.0;0.0;0.0;14.508658238524095;11.918397239722838;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001615465;27813244;0;0;600000;0;67273352;0;0;48893643;0;0;144580239;0.1923723753147205;0.0;0.0;0.0041499447237737;0.0;0.4653011536382921;0.0;0.0;0.3381765263232135;0.0;0.0;9;4;0.3678928793585987;18.78934520551568;2.302585092994046;MA;17.141022904048835;0.0;0.0;13.304686600863562;0.0;18.024274772672214;0.0;0.0;17.705157966446926;0.0;0.0;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c0;Ultra alto patrimônio - imobiliário financeiro com rural agropecuário
100001615466;0;0;0;0;0;0;0;0;1200000;0;0;1200000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;13.997832948091215;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.997832948091215;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
100001615468;0;0;0;0;0;1200000;0;0;200000;0;1160000;2560000;0.0;0.0;0.0;0.0;0.0;0.46875;0.0;0.0;0.078125;0.0;0.453125;3;3;0.43115234375;14.75551820708067;1.3862943611198906;MA;0.0;0.0;0.0;0.0;0.0;13.997832948091215;0.0;0.0;12.206077645517674;0.0;13.963931425151141;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c7;Patrimônio intermediário - imobiliário misto
100001615469;0;0;0;0;0;0;0;0;0;0;1100000;1100000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;13.910821646859096;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.910821646859095;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
100001615471;29836;0;0;706100;0;0;0;0;0;0;1500000;2235936;0.0133438524179582;0.0;0.0;0.3157961587451519;0.0;0.0;0.0;0.0;0.0;0.0;0.6708599888368898;3;3;0.5499583968977774;14.620170937547137;1.3862943611198906;MA;10.303504513070566;0.0;0.0;13.467513565733432;0.0;0.0;0.0;0.0;0.0;0.0;14.220976332738882;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
100001615473;0;0;0;0;0;7000000;0;0;0;8642800;1800000;17442800;0.0;0.0;0.0;0.0;0.0;0.4013117160088976;0.0;0.0;0.0;0.4954938427316715;0.1031944412594308;4;3;0.4172143342978506;16.67443757134722;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;15.76142084987672;0.0;0.0;0.0;15.97223727805689;14.403297778421795;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
100001615475;0;0;0;150000;0;1500000;0;0;0;1500000;1300000;4450000;0.0;0.0;0.0;0.0337078651685393;0.0;0.3370786516853932;0.0;0.0;0.0;0.3370786516853932;0.2921348314606741;4;4;0.3137230147708623;15.308414878861498;1.6094379124341005;MA;0.0;0.0;0.0;11.918397239722838;0.0;14.220976332738882;0.0;0.0;0.0;14.220976332738882;14.077875591662238;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
100001615477;0;0;0;0;0;1500000;0;0;0;0;0;1500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.220976332738882;0.6931471805599453;MA;0.0;0.0;0.0;0.0;0.0;14.220976332738882;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
100001615758;0;0;0;0;0;4500000;0;0;0;7500000;0;12000000;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.625;0.0;2;2;0.53125;16.300417291085605;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;15.319588176962746;0.0;0.0;0.0;15.830413711839864;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
100001618097;0;0;0;0;0;0;0;0;2632500;0;0;2632500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4;1;1.0;14.783444902857244;1.6094379124341005;MA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.783444902857243;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
100001618098;0;0;0;0;0;2500000;0;0;0;3500000;0;6000000;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.5833333333333334;0.0;2;2;0.513888888888889;15.607270193858982;1.0986122886681096;MA;0.0;0.0;0.0;0.0;0.0;14.731801689838349;0.0;0.0;0.0;15.068273812173887;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c2;Patrimônio intermediário - imobiliário rural agropecuário
