SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total
170001619692;20132.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104141.36;0.16199845389365888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8380015461063411;5;2;0.7284900903405541;124273.47
170001619693;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;100000.0
170001619694;271.7;0.0;0.0;0.0;0.0;105000.0;0.0;0.0;0.0;0.0;0.0;0.002580940556673826;0.0;0.0;0.0;0.0;0.9974190594433262;0.0;0.0;0.0;0.0;0.0;3;2;0.9948514413949665;105271.7
170001619695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;30.0
170001619696;0.0;0.0;0.0;0.0;0.0;260000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;260000.0
170001619697;107897.63;0.0;0.0;20000.0;0.0;232328.29;0.0;0.0;0.0;0.0;228616.0;0.18323700527299414;0.0;0.0;0.03396497314593363;0.0;0.394551206544534;0.0;0.0;0.0;0.0;0.38824681503653813;9;4;0.3411356634739827;588841.92
170001619698;47940.11;0.0;0.0;0.0;0.0;3331337.29;0.0;0.0;192372.76;700000.0;0.0;0.01122285491656461;0.0;0.0;0.0;0.0;0.779871282811231;0.0;0.0;0.04503476473831836;0.16387109753388607;0.0;13;4;0.6372070368681093;4271650.16
170001619699;0.0;0.0;0.0;0.0;0.0;268348.36;0.0;0.0;0.0;0.0;47742.0;0.0;0.0;0.0;0.0;0.0;0.848960911050878;0.0;0.0;0.0;0.0;0.15103908894912202;2;2;0.7435474348829176;316090.36
170001619700;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8260.0;0.9301538981904278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06984610180957213;2;2;0.8700647522568419;118260.0
170001619701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;20000.0
170001619702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;70000.0
170001619707;46845.97;0.0;0.0;190000.0;0.0;1135467.52;0.0;0.0;336943.63;0.0;0.0;0.027407210683434217;0.0;0.0;0.11115940239581976;0.0;0.6643046892792818;0.0;0.0;0.19712869764146426;0.0;0.0;13;4;0.4932680115707048;1709257.12
170001619710;0.0;0.0;0.0;0.0;0.0;775236.0;0.0;0.0;0.0;0.0;48154.0;0.0;0.0;0.0;0.0;0.0;0.9415173854431071;0.0;0.0;0.0;0.0;0.05848261455689285;3;2;0.8898752032970345;823390.0
170001619712;0.0;0.0;0.0;0.0;0.0;175903.0;0.0;0.0;0.0;0.0;53428.0;0.0;0.0;0.0;0.0;0.0;0.7670266993995578;0.0;0.0;0.0;0.0;0.23297330060044216;3;2;0.6426065163844437;229331.0
170001619714;0.0;0.0;0.0;0.0;0.0;490000.0;9000.0;0.0;0.0;0.0;116000.0;0.0;0.0;0.0;0.0;0.0;0.7967479674796748;0.014634146341463415;0.0;0.0;0.0;0.1886178861788618;5;3;0.6705981889087185;615000.0
170001619715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;280000.0
170001619716;0.0;0.0;0.0;21000.0;0.0;30000.0;0.0;0.0;80000.0;0.0;310000.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.06802721088435375;0.0;0.0;0.18140589569160998;0.0;0.7029478458049887;5;4;0.5339390480303989;441000.0
170001619718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;4000.0
170001619719;0.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;500000.0
170001619720;0.0;0.0;0.0;7000.0;0.0;40000.0;0.0;0.0;99983.0;0.0;0.0;0.0;0.0;0.0;0.04762455522067178;0.0;0.2721403155466959;0.0;0.0;0.6802351292326323;0.0;0.0;3;3;0.539048280647958;146983.0
170001619721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45091.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;45091.0
170001619722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;5000.0
170001619724;0.0;0.0;0.0;0.0;0.0;110000.0;0.0;0.0;200000.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.3055555555555556;0.0;0.0;0.5555555555555556;0.0;0.1388888888888889;4;3;0.4212962962962964;360000.0
170001619726;0.0;0.0;0.0;0.0;0.0;275000.0;0.0;0.0;0.0;0.0;21300.0;0.0;0.0;0.0;0.0;0.0;0.9281133985825177;0.0;0.0;0.0;0.0;0.07188660141748228;2;2;0.8665621640917474;296300.0
170001619729;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;80000.0
170001619889;35059.07;0.0;0.0;41161.0;0.0;2115855.42;0.0;0.0;1226000.0;0.0;214000.0;0.009652627016295854;0.0;0.0;0.011332638903934236;0.0;0.5825472036100219;0.0;0.0;0.3375480502471605;0.0;0.058919480222587556;37;5;0.4569930377220585;3632075.4899999998
170001619891;8956068.21;0.0;350000.0;589000.0;0.0;2919988.5300000003;830940.49;0.0;1346532.79;0.0;423000.0;0.5809769886848172;0.0;0.022704376660803254;0.038208222437751765;0.0;0.18941862694384345;0.053902816764778344;0.0;0.08734910757223512;0.0;0.02743986093577079;44;7;0.3866773608129951;15415530.020000003
170001619892;121724.4;0.0;0.0;0.0;0.0;507727.13;0.0;0.0;0.0;0.0;0.0;0.19338168897611543;0.0;0.0;0.0;0.0;0.8066183110238845;0.0;0.0;0.0;0.0;0.0;5;2;0.6880295773102791;629451.53
170001619893;679963.83;0.0;0.0;0.0;0.0;1646954.34;0.0;0.0;0.0;0.0;3000.0;0.29184021943568944;0.0;0.0;0.0;0.0;0.7068721816955487;0.0;0.0;0.0;0.0;0.0012875988687619875;19;3;0.584840652846143;2329918.17
170001619894;0.0;0.0;0.0;0.0;0.0;1651000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;1;1.0;1651000.0
170001619895;439404.38;0.0;47424.04;0.0;0.0;6309654.0;338527.31;0.0;657931.0;0.0;591400.0;0.05240774369149476;0.0;0.0056562634472036785;0.0;0.0;0.7525521926158648;0.040376139389077526;0.0;0.07847140534805055;0.0;0.07053625550830876;108;6;0.5818767249563611;8384340.7299999995
170001619896;0.0;0.0;0.0;0.0;0.0;183445.95;0.0;0.0;0.0;0.0;68920.0;0.0;0.0;0.0;0.0;0.0;0.726904520994215;0.0;0.0;0.0;0.0;0.273095479005785;2;2;0.6029713232952283;252365.95
170001619897;0.0;0.0;0.0;0.0;0.0;180000.0;0.0;0.0;0.0;0.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.7659574468085106;0.0;0.0;0.0;0.0;0.23404255319148937;4;2;0.6414667270258034;235000.0
170001619898;0.0;0.0;0.0;0.0;0.0;280000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;280000.0
170001619899;1435634.55;0.0;0.0;0.0;0.0;267841.2;0.0;0.0;0.0;12600.0;55000.0;0.8106003088800691;0.0;0.0;0.0;0.0;0.15123079856973934;0.0;0.0;0.0;0.007114320209059381;0.03105457234113222;9;4;0.6809586152078322;1771075.75
170001619902;0.0;0.0;0.0;0.0;0.0;244000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;1;1.0;244000.0
170001619979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;30000.0
170001619980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;16000.0
170001619981;5000.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;15000.0;0.022727272727272728;0.0;0.0;0.0;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.06818181818181818;4;3;0.8316115702479338;220000.0
170001619984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;31250.0
170001620145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;35000.0
170001620146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;70000.0
170001620148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;100000.0
170001620149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;610000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046875;0.0;0.953125;2;2;0.91064453125;640000.0
170001620363;0.0;0.0;0.0;0.0;0.0;2140000.0;0.0;0.0;4950000.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.30077301475755447;0.0;0.0;0.6957132817990161;0.0;0.0035137034434293743;10;3;0.5744937229897937;7115000.0
170001620364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;121404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;121404.0
170001620365;0.0;0.0;0.0;0.0;0.0;33000.0;0.0;0.0;0.0;0.0;38000.0;0.0;0.0;0.0;0.0;0.0;0.4647887323943662;0.0;0.0;0.0;0.0;0.5352112676056338;4;2;0.5024796667327911;71000.0
170001620367;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28840.17;0.5098557669021011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4901442330978989;2;2;0.500194272282457;58840.17
170001620368;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.0005516954641038148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9994483045358962;2;2;0.9988972178075626;25013.8
170001620369;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;30398.0;0.0;0.0;0.0;0.0;0.0;0.7668829276522646;0.0;0.0;0.0;0.0;0.2331170723477354;2;2;0.6424529941444879;130398.0
170001620370;155618.1;0.0;142892.24;0.0;0.0;0.0;0.0;0.0;565.45;41800.0;0.0;0.4565243545163475;0.0;0.4191915184120292;0.0;0.0;0.0;0.0;0.0;0.001658815370842265;0.1226253117007811;0.0;7;4;0.3991757341132986;340875.79
170001620371;332894.48000000004;0.0;141440.0;0.0;0.0;465300.0;40000.0;0.0;248000.0;20000.0;0.0;0.2668205194200789;0.0;0.11336653664781692;0.0;0.0;0.3729457685395165;0.0320606721289075;0.0;0.1987761671992265;0.01603033606445375;0.0;28;6;0.2639305305047636;1247634.48
170001620372;0.0;0.0;0.0;0.0;0.0;922000.0;0.0;0.0;0.0;0.0;192000.0;0.0;0.0;0.0;0.0;0.0;0.8276481149012568;0.0;0.0;0.0;0.0;0.17235188509874327;4;2;0.7147065743966943;1114000.0
170001620374;221045.95;0.0;0.0;0.0;0.0;744970.21;0.0;0.0;0.0;0.0;428101.91;0.1585561185646206;0.0;0.0;0.0;0.0;0.5343666551858123;0.0;0.0;0.0;0.0;0.30707722624956724;16;3;0.40498418778987866;1394118.0699999998
170001620376;2656.47;0.0;0.0;0.0;0.0;249000.0;33400.0;0.0;0.0;0.0;0.0;0.009319100878503126;0.0;0.0;0.0;0.0;0.8735111327239828;0.11716976639751416;0.0;0.0;0.0;0.0;11;3;0.7768372987915673;285056.47
170001620377;636416.37;0.0;0.0;0.0;0.0;650000.0;0.0;0.0;0.0;0.0;0.0;0.4947203602516345;0.0;0.0;0.0;0.0;0.5052796397483654;0.0;0.0;0.0;0.0;0.0;2;2;0.500055749191745;1286416.37
170001620379;1358621.94;0.0;0.0;0.0;0.0;619834.04;25000.0;0.0;50000.0;150000.0;0.0;0.6165868310198781;0.0;0.0;0.0;0.0;0.28130084994936;0.011345813225640206;0.0;0.022691626451280412;0.06807487935384124;0.0;17;5;0.46458731495716366;2203455.98
170001620380;0.0;0.0;0.0;0.0;0.0;2004000.0;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;0.0;0.0;0.9593106749640976;0.0;0.0;0.0;0.0;0.04068932503590235;5;2;0.9219325922719499;2089000.0
170001620381;43917.73;0.0;0.0;8000.0;0.0;1480491.8399999999;0.0;0.0;0.0;0.0;0.0;0.028659263724123054;0.0;0.0;0.0052205364392236215;0.0;0.9661201998366533;0.0;0.0;0.0;0.0;0.0;7;3;0.9342368479303371;1532409.5699999998
170001620382;0.0;0.0;0.0;0.0;0.0;334000.0;0.0;0.0;0.0;15000.0;87109.0;0.0;0.0;0.0;0.0;0.0;0.7658635799765655;0.0;0.0;0.0;0.034395070957031385;0.19974134906640312;7;3;0.627626650567527;436109.0
170001620385;89263.15000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;1;1.0;89263.15000000001
170001620387;615325.37;0.0;0.0;0.0;0.0;993324.1900000001;0.0;0.0;0.0;0.0;101050.26;0.3599025763481685;0.0;0.0;0.0;0.0;0.5809933289926883;0.0;0.0;0.0;0.0;0.05910409465914314;15;3;0.47057640680153234;1709699.82
170001620388;182937.94;0.0;0.0;0.0;0.0;1180000.0;0.0;0.0;53000.0;0.0;370000.0;0.10243241710851386;0.0;0.0;0.0;0.0;0.6607172475433273;0.0;0.0;0.029676283152369785;0.0;0.20717405219578908;10;4;0.4908414509608861;1785937.94
170001620389;0.0;0.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;70000.0
170001620390;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;14500.0
170001620391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;223000.0
170001620392;45783.64;0.0;0.0;68500.0;0.0;403326.13;0.0;0.0;0.0;0.0;0.0;0.08845203984461113;0.0;0.0;0.13233907853014443;0.0;0.7792088816252444;0.0;0.0;0.0;0.0;0.0;6;3;0.6325038762625446;517609.77
170001620393;732561.37;0.0;159630.13;350000.0;0.0;557969.98;0.0;0.0;93700.0;0.0;104900.0;0.3665076485264265;0.0;0.07986452190383417;0.17510843765109982;0.0;0.2791578612971869;0.0;0.0;0.04687903030830872;0.0;0.052482500313143915;21;6;0.2542503310696936;1998761.48
170001620394;53131.439999999995;0.0;0.0;182000.0;0.0;417074.06;0.0;0.0;2400.0;0.0;0.0;0.08116558751797838;0.0;0.0;0.27803005015998183;0.0;0.6371380319902598;0.0;0.0;0.0036663303317799804;0.0;0.0;13;4;0.4898468751756236;654605.5
170001620395;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;439689.49;0.0;0.0;0.0;0.0;0.0;0.2543711606594854;0.0;0.0;0.0;0.0;0.7456288393405146;4;2;0.6206670534315366;589689.49
170001620397;0.0;0.0;0.0;0.0;0.0;115786.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;115786.35
170001620399;170790.21;0.0;0.0;0.0;0.0;273000.0;0.0;0.0;0.0;0.0;195670.24;0.2670848681884861;0.0;0.0;0.0;0.0;0.4269224156083461;0.0;0.0;0.0;0.0;0.30599271620316787;5;3;0.3472286181335188;639460.45
170001620401;821900.87;0.0;0.0;0.0;0.0;165000.0;0.0;0.0;0.0;0.0;150000.0;0.7229309886973698;0.0;0.0;0.0;0.0;0.14513138687280625;0.0;0.0;0.0;0.0;0.13193762442982385;7;3;0.5610998706147661;1136900.87
170001620402;4507.28;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;91000.0;0.023054282173021894;0.0;0.0;0.0;0.0;0.5114899046214545;0.0;0.0;0.0;0.0;0.4654558132055236;3;3;0.4788025365029932;195507.28
170001634655;0.0;0.0;0.0;0.0;0.0;0.0;125000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;1;1.0;125000.0
170001634979;0.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;0.37
170001634980;1694.04;0.0;0.0;0.0;0.0;413517.1;165439.72;0.0;0.0;0.0;195578.53;0.0021823961084493334;0.0;0.0;0.0;0.0;0.5327253841805706;0.21313251228480282;0.0;0.0;0.0;0.2519597074261772;19;4;0.3927102597622271;776229.39
170001634982;0.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;60250.0;0.0;0.0;0.0;0.0;0.0;0.665742024965326;0.0;0.0;0.0;0.0;0.3342579750346741;2;2;0.5549408376792135;180250.0
170001634984;0.0;0.0;0.0;0.0;0.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;55000.0
170001634985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;9359.0
170001634986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;5000.0
170001634987;0.0;0.0;0.0;0.0;0.0;0.0;230816.0;0.0;0.0;0.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8075685056120021;0.0;0.0;0.0;0.19243149438799786;4;2;0.6891967712888003;285816.0
170001634988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2;1;1.0;120000.0
170001634990;0.0;0.0;0.0;0.0;0.0;0.0;392.59;0.0;23700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0162950517150709;0.0;0.983704948284929;0.0;0.0;4;2;0.9679409539906518;24092.59
170001634992;2056109.65;0.0;15164.99;0.0;0.0;2681931.62;210000.0;0.0;2982500.0;18690.0;0.0;0.25816265073681804;0.0;0.0019040978757126784;0.0;0.0;0.33674010338606636;0.026367347020978087;0.0;0.3744791070955578;0.00234669388486705;0.0;46;6;0.3209808226648394;7964396.26
170001634993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;8000.0
170001634995;0.0;0.0;0.0;0.0;0.0;531649.74;0.0;0.0;0.0;0.0;175000.0;0.0;0.0;0.0;0.0;0.0;0.7523525587089298;0.0;0.0;0.0;0.0;0.24764744129107016;5;2;0.6273636277738877;706649.74
170001634996;0.0;0.0;20713.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.3411654486737413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6588345513262586;2;2;0.5504568293900276;60713.270000000004
170001634997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;15000.0
170001634998;4620.3;0.0;350000.0;0.0;0.0;27241.7;95000.0;0.0;4340900.0;0.0;0.0;0.0009590137495376484;0.0;0.07264783939098693;0.0;0.0;0.005654430418106996;0.019718699263267882;0.0;0.9010200171781005;0.0;0.0;10;5;0.8175364993151634;4817762.0
170001639702;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;2;2;0.8347107438016528;330000.0
170001715192;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;45000.0;0.0;0.0;0.0;0.0;0.0;0.8163265306122449;0.0;0.0;0.0;0.0;0.1836734693877551;3;2;0.7001249479383591;245000.0
170001715331;0.0;0.0;0.0;0.0;0.0;390000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;390000.0
170001715425;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;400000.0
170001715426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;200000.0
170001715427;0.0;0.0;0.0;0.0;0.0;188587.2;0.0;0.0;0.0;0.0;110000.0;0.0;0.0;0.0;0.0;0.0;0.6315984074334065;0.0;0.0;0.0;0.0;0.3684015925665936;3;2;0.5346362816780177;298587.2
170001715431;0.0;0.0;0.0;0.0;0.0;345000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;345000.0
170001715590;31252.120000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;31252.120000000003
170001715591;200.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;200.65
170001715592;20.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;20.1
170001715593;1500.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.009900990099009901;0.0;0.0;0.0;0.0;0.9900990099009901;0.0;0.0;0.0;0.0;0.0;2;2;0.9803940790118615;151500.0
170001715594;891.98;0.0;7099.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11162000295324119;0.0;0.8883799970467589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2;0.8016780442120808;7991.219999999999
170001715595;27.28;0.0;0.0;0.0;0.0;0.0;0.0;20000.0;0.0;0.0;0.0;0.0013621420382598137;0.0;0.0;0.0;0.0;0.0;0.0;0.9986378579617402;0.0;0.0;0.0;2;2;0.9972794267853451;20027.28
170001717061;0.0;0.0;0.0;0.0;0.0;450000.0;0.0;0.0;0.0;0.0;26000.0;0.0;0.0;0.0;0.0;0.0;0.9453781512605042;0.0;0.0;0.0;0.0;0.0546218487394958;2;2;0.896723395240449;476000.0
170001717063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;4000.0
170001717064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;5105.0
170001717065;0.0;0.0;0.0;0.0;0.0;159085.35;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.760863207297881;0.0;0.0;0.23913679270211902;0.0;0.0;2;2;0.6360992258434746;209085.35
170001717066;0.0;0.0;0.0;0.0;0.0;1600000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4;1;1.0;1600000.0
170001717068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;25000.0
170001717071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;80000.0
170001717121;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;11500.0;0.0;0.0;0.0;0.0;0.0;0.9560229445506692;0.0;0.0;0.0;0.0;0.04397705544933078;2;2;0.9159138519133254;261500.0
170001718007;0.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;40000.0
170001718008;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;50000.0
170001718013;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;30000.0
