SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;patrimonio_total;estrato;perfil_cluster
20001612358;0.0;0.0;0.0;0.0;0.0;310000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;310000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
20001612361;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;125000.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.3846153846153846;3;2;0.5266272189349113;325000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001612363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;40000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001612366;14254.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.0;704032.01;0.0191777182030268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0336344038513814;0.0;0.9471878779455918;16;3;0.8986639341249858;743286.55;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001612367;36674.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;36674.11;01_baixo;Baixo patrimônio - financeiro concentrado
20001612368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25469.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;25469.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001612369;1907.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190000.0;0.0099374144963713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9900625855036288;3;2;0.9803226754210028;191907.06;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
20001612373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;32681.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001612375;0.0;0.0;0.0;0.0;0.0;45000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;45000.0;01_baixo;Baixo patrimônio - imobiliário concentrado
20001612376;0.0;0.0;0.0;0.0;0.0;811306.03;112152.93;0.0;0.0;0.0;78641.44;0.0;0.0;0.0;0.0;0.0;0.8096055345352622;0.1119178577316205;0.0;0.0;0.0;0.0784766077331173;4;3;0.6741453063906604;1002100.4;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
20001612377;385563.96;0.0;0.0;0.0;0.0;1415000.0;0.0;0.0;1400000.0;0.0;406500.0;0.1068913565924126;0.0;0.0;0.0;0.0;0.3922858079843974;0.0;0.0;0.3881273011859762;0.0;0.1126955342372138;17;4;0.3286570026230583;3607063.96;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
20001612378;0.0;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;0.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.6071428571428571;0.0;0.0;0.0;0.0;0.3928571428571428;2;2;0.5229591836734693;140000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001612381;0.0;0.0;0.0;0.0;0.0;610844.88;0.0;0.0;0.0;0.0;260000.0;0.0;0.0;0.0;0.0;0.0;0.7014393654125864;0.0;0.0;0.0;0.0;0.2985606345874135;7;2;0.5811556358756511;870844.88;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
20001612383;0.0;0.0;0.0;95000.0;0.0;0.0;0.0;0.0;450000.0;0.0;200000.0;0.0;0.0;0.0;0.1275167785234899;0.0;0.0;0.0;0.0;0.6040268456375839;0.0;0.2684563758389262;3;3;0.4531777847844692;745000.0;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001612384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;85000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001612386;23578.55;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;14000.0;195500.0;0.0;0.0372442724524468;0.0;0.0;0.0;0.0;0.6318331271846124;0.0;0.0;0.0221141594514614;0.3088084409114793;0.0;4;4;0.4964519256648219;633078.55;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
20001612387;261163.44;0.0;0.0;0.0;0.0;104392.92;150000.0;0.0;50000.0;0.0;140701.2;0.3697849832573827;0.0;0.0;0.0;0.0;0.147811401834764;0.212387107049162;0.0;0.0707957023497206;0.0;0.1992208055089704;12;5;0.2483983884145664;706257.56;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e societário
20001612388;0.0;0.0;0.0;0.0;0.0;74235.25;80000.0;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.3310596795106924;0.3567681709276307;0.0;0.0;0.0;0.3121721495616769;4;3;0.3343354901467274;224235.25;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001612389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;30000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001614175;1119264.49;0.0;1005743.58;0.0;0.0;2638636.51;0.0;0.0;110000.0;679156.0;413070.0;0.1876112589086704;0.0;0.1685828692582868;0.0;0.0;0.4422885938635296;0.0;0.0;0.0184382142597535;0.1138402167617923;0.0692388469479671;23;6;0.2773309491625755;5965870.58;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
20001614177;0.0;0.0;0.0;0.0;0.0;587841.91;0.0;0.0;0.0;14008894.97;3668126.1;0.0;0.0;0.0;0.0;0.0;0.0321843044014995;0.0;0.0;0.0;0.7669860422900364;0.200829653308464;83;3;0.6296359681655399;18264862.98;05_ultra_alto;Patrimônio ultra-alto - rural/agropecuário concentrado
20001614178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;308000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;308000.0;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001614180;2548.06;0.0;0.0;1460000.0;0.0;140000.0;0.0;0.0;0.0;0.0;276000.0;0.0013563986220293;0.0;0.0;0.7771959797504462;0.0;0.0745256418938784;0.0;0.0;0.0;0.0;0.1469219797336459;5;4;0.6311755701860263;1878548.06;04_alto;Alto patrimônio - imobiliário + financeiro
20001614181;536.68;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;20000.0;0.0;0.0;0.0016743169611665;0.0;0.0;0.0;0.0;0.9359303278489064;0.0;0.0;0.062395355189927;0.0;0.0;4;3;0.8798615622739251;320536.68;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
20001614182;0.0;0.0;0.0;50000.0;0.0;460000.0;0.0;0.0;0.0;0.0;150329.52;0.0;0.0;0.0;0.0757197709410295;0.0;0.696621892657472;0.0;0.0;0.0;0.0;0.2276583364014984;3;3;0.5428438631741382;660329.52;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001614183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;385000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;385000.0;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001614184;31401.1;0.0;0.0;0.0;0.0;278597.39;0.0;0.0;0.0;0.0;0.0;0.1012943643693232;0.0;0.0;0.0;0.0;0.8987056356306768;0.0;0.0;0.0;0.0;0.0;7;2;0.817932367767324;309998.49;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com financeiro e societário
20001620158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124464.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;124464.0;02_medio_baixo;Patrimônio médio-baixo - veicular concentrado
20001620159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;18500.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001620160;0.0;0.0;0.0;0.0;0.0;185000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;185000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
20001620162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;7000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001620163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17912.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;17912.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001620164;70915.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;179800.0;0.0;58570.0;0.2292887725994488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5813394247875953;0.0;0.1893718026129558;4;3;0.4263905476774142;309285.75;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001620169;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;18000.0;0.0;0.0;0.0;0.0;0.0;0.847457627118644;0.0;0.0;0.0;0.0;0.1525423728813559;2;2;0.7414536052858374;118000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001620170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22822.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;22822.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001620172;0.0;0.0;0.0;0.0;0.0;575699.12;0.0;0.0;0.0;0.0;220000.0;0.0;0.0;0.0;0.0;0.0;0.7235135813647752;0.0;0.0;0.0;0.0;0.2764864186352248;9;2;0.5999166421090159;795699.12;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
20001620173;0.0;0.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0;50619.0;0.0;0.0;0.0;0.0;0.0;0.8316174293707317;0.0;0.0;0.0;0.0;0.1683825706292682;2;2;0.7199402389249043;300619.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001620174;22298.95;0.0;0.0;80000.0;0.0;626079.78;0.0;0.0;51074.29;0.0;229000.0;0.0221120365131139;0.0;0.0;0.0793294267689336;0.0;0.6208318757377513;0.0;0.0;0.0506461768541285;0.0;0.2270804841260726;10;5;0.4463448995431708;1008453.02;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
20001620175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;21000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001620176;0.0;0.0;0.0;0.0;0.0;64456.83;0.0;0.0;0.0;0.0;14000.0;0.0;0.0;0.0;0.0;0.0;0.8215579191766988;0.0;0.0;0.0;0.0;0.1784420808233011;2;2;0.7067989907704968;78456.83;01_baixo;Baixo patrimônio - imobiliário + veicular
20001621222;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;300000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
20001621793;1400.75;0.0;0.0;0.0;0.0;670293.24;0.0;0.0;15000.0;0.0;16500.0;0.0019919823262425;0.0;0.0;0.0;0.0;0.9532124129786718;0.0;0.0;0.0213312403309931;0.0;0.0234643643640924;7;4;0.9096234704592794;703193.99;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e societário
20001621799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - societário concentrado
20001621801;0.0;0.0;0.0;0.0;0.0;150000.0;0.0;0.0;0.0;0.0;89941.0;0.0;0.0;0.0;0.0;0.0;0.6251536836138885;0.0;0.0;0.0;0.0;0.3748463163861116;2;2;0.5313268890442506;239941.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001621805;4429.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53561.13;0.0763827109250963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9236172890749036;3;2;0.8589032152063409;57990.61;01_baixo;Baixo patrimônio - veicular concentrado com financeiro e societário
20001621807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;100000.0;01_baixo;Baixo patrimônio - outros ativos diversificado
20001636045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;25000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001636046;80507.67;0.0;0.0;70000.0;0.0;500000.0;0.0;0.0;240000.0;1930000.0;0.0;0.028543680577901;0.0;0.0;0.0248182271385207;0.0;0.1772730509894341;0.0;0.0;0.0850910644749283;0.6842739768192156;0.0;8;5;0.5083277853117959;2820507.67;04_alto;Alto patrimônio - imobiliário diversificado com rural/agropecuário e societário
20001636052;0.0;0.0;0.0;30000.0;0.0;321367.66000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0853806522774463;0.0;0.9146193477225536;0.0;0.0;0.0;0.0;0.0;3;2;0.8438184070117516;351367.66000000003;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
20001636053;33288.93;0.0;0.0;0.0;0.0;171202.0;0.0;0.0;0.0;0.0;0.0;0.1627892738323406;0.0;0.0;0.0;0.0;0.8372107261676593;0.0;0.0;0.0;0.0;0.0;5;2;0.7274221476850402;204490.93;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário
20001636054;0.0;0.0;0.0;0.0;0.0;450000.0;0.0;0.0;0.0;0.0;71000.0;0.0;0.0;0.0;0.0;0.0;0.8637236084452975;0.0;0.0;0.0;0.0;0.1362763915547025;2;2;0.7645897266809363;521000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001636055;6847.77;0.0;23086.62;0.0;0.0;154522.96;0.0;0.0;0.0;0.0;0.0;0.0371238663029692;0.0;0.1251596642801168;0.0;0.0;0.837716469416914;0.0;0.0;0.0;0.0;0.0;5;3;0.7188120061443317;184457.35;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com financeiro e societário
20001636056;95759.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;95759.97;01_baixo;Baixo patrimônio - financeiro concentrado
20001636057;0.0;0.0;0.0;0.0;0.0;1450000.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.9602649006622516;0.0;0.0;0.0;0.0;0.0397350993377483;3;2;0.9236875575632648;1510000.0;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
20001636060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;7000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001636061;41553.8;0.0;0.0;20100.0;0.0;90201.21;0.0;0.0;10000.0;0.0;134000.0;0.140453257830584;0.0;0.0;0.0679386838843797;0.0;0.3048831588148532;0.0;0.0;0.0338003402409849;0.0;0.4529245592291981;9;5;0.3235796422854589;295855.01;02_medio_baixo;Patrimônio médio-baixo - imobiliário + veicular
20001636062;0.0;0.0;0.0;0.0;0.0;1050000.0;0.0;0.0;0.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.963302752293578;0.0;0.0;0.0;0.0;0.036697247706422;4;2;0.929298880565609;1090000.0;04_alto;Alto patrimônio - imobiliário concentrado com veicular e outros ativos
20001636064;0.0;0.0;0.0;0.0;0.0;639395.85;0.0;0.0;95000.0;261875.0;16070.0;0.0;0.0;0.0;0.0;0.0;0.6316013524496221;0.0;0.0;0.093841911051994;0.2586826363867466;0.0158741001116373;15;4;0.4748952661084342;1012340.85;04_alto;Alto patrimônio - imobiliário diversificado com rural/agropecuário e societário
20001638566;10554.13;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2602479698121991;0.0;0.0;0.7397520301878009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2;0.6149620719583444;40554.13;01_baixo;Baixo patrimônio - dinheiro em espécie concentrado
20001638572;0.0;0.0;0.0;0.0;0.0;230000.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.7419354838709677;0.0;0.0;0.0;0.0;0.2580645161290322;3;2;0.6170655567117587;310000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001638575;33872.47;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2530204305635057;0.0;0.0;0.7469795694364942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2;0.6219978154380721;133872.47;02_medio_baixo;Patrimônio médio-baixo - veicular + financeiro
20001638581;0.0;0.0;0.0;0.0;0.0;1113101.68;0.0;0.0;0.0;250000.0;282000.0;0.0;0.0;0.0;0.0;0.0;0.6766157335636542;0.0;0.0;0.0;0.1519662906185835;0.1714179758177622;9;3;0.5102867268237126;1645101.68;04_alto;Alto patrimônio - imobiliário + rural/agropecuário
20001651898;68241.67;0.0;0.0;0.0;0.0;671900.0;0.0;0.0;90000.0;0.0;85000.0;0.0745695144665415;0.0;0.0;0.0;0.0;0.7342032627582131;0.0;0.0;0.0983454288558404;0.0;0.0928817939194048;10;4;0.5629138945511074;915141.67;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
20001651899;25871.45;0.0;0.0;0.0;0.0;634957.17;0.0;0.0;723416.0;0.0;240200.0;0.0159263354881251;0.0;0.0;0.0;0.0;0.3908764645974819;0.0;0.0;0.4453312788219274;0.0;0.1478659210924654;8;4;0.3732223372560033;1624444.62;04_alto;Alto patrimônio - imobiliário + societário com societário e financeiro
20001652055;0.0;0.0;0.0;0.0;0.0;328017.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;328017.69;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
20001652056;0.0;0.0;0.0;0.0;0.0;370000.0;0.0;0.0;0.0;0.0;58000.0;0.0;0.0;0.0;0.0;0.0;0.8644859813084113;0.0;0.0;0.0;0.0;0.1355140186915887;4;2;0.765700061140711;428000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001652061;1945.98;0.0;4045.24;0.0;0.0;0.0;0.0;0.0;275000.0;0.0;82700.0;0.0053506378295302;0.0;0.011122732080252;0.0;0.0;0.0;0.0;0.0;0.7561359331138102;0.0;0.2273906969764076;5;4;0.6236004229114208;363691.22;03_medio_alto;Patrimônio médio-alto - veicular diversificado
20001652065;0.0;0.0;0.0;0.0;0.0;95900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;95900.0;01_baixo;Baixo patrimônio - imobiliário concentrado
20001652069;1059.25;0.0;0.0;0.0;0.0;650000.0;0.0;0.0;0.0;0.0;130400.0;0.0013554769490539;0.0;0.0;0.0;0.0;0.8317772167902548;0.0;0.0;0.0;0.0;0.1668673062606911;5;3;0.7196998735878013;781459.25;04_alto;Alto patrimônio - imobiliário + financeiro
20001652070;5187.29;0.0;0.0;0.0;0.0;85000.0;0.0;0.0;0.0;0.0;0.0;0.057516862963728;0.0;0.0;0.0;0.0;0.942483137036272;0.0;0.0;0.0;0.0;0.0;4;2;0.8915826531229207;90187.29;01_baixo;Baixo patrimônio - imobiliário concentrado
20001652072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;52000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001652073;0.0;0.0;0.0;0.0;0.0;369217.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;369217.74;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com societário e dinheiro em espécie
20001652075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;10000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001652076;0.0;0.0;0.0;0.0;0.0;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;110000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com societário e dinheiro em espécie
20001652078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;1.0;1000.0;01_baixo;Baixo patrimônio - societário concentrado
20001652079;0.0;0.0;0.0;0.0;0.0;200000.0;0.0;0.0;0.0;0.0;71000.0;0.0;0.0;0.0;0.0;0.0;0.7380073800738007;0.0;0.0;0.0;0.0;0.2619926199261992;4;2;0.6132950259391894;271000.0;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001652298;0.0;0.0;0.0;0.0;0.0;175623.51;0.0;0.0;0.0;0.0;47800.0;0.0;0.0;0.0;0.0;0.0;0.7860565345159961;0.0;0.0;0.0;0.0;0.2139434654840039;2;2;0.6636566818786025;223423.51;02_medio_baixo;Patrimônio médio-baixo - imobiliário concentrado com veicular e societário
20001652300;18792.5;0.0;0.0;0.0;0.0;108945.71;0.0;0.0;0.0;0.0;191109.0;0.0589388880021876;0.0;0.0;0.0;0.0;0.3416862578160869;0.0;0.0;0.0;0.0;0.5993748541817254;4;3;0.4794735071246604;318847.21;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e financeiro
20001652301;0.0;0.0;0.0;0.0;0.0;0.0;12000.0;0.0;10000.0;0.0;24000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2608695652173913;0.0;0.217391304347826;0.0;0.5217391304347826;3;3;0.387523629489603;46000.0;01_baixo;Baixo patrimônio - veicular concentrado com rural/agropecuário e dinheiro em espécie
20001652302;665000.0;0.0;430583.75;600000.0;0.0;2173753.88;0.0;0.0;938595.0;0.0;0.0;0.1383130861382306;0.0;0.0895569433134923;0.1247937619292307;0.0;0.4521182069891025;0.0;0.0;0.1952180016299438;0.0;0.0;13;5;0.2852453801606168;4807932.63;04_alto;Alto patrimônio - imobiliário diversificado com societário e créditos e direitos
20001652303;716.88;0.0;6280.18;0.0;0.0;285000.0;0.0;0.0;0.0;0.0;58857.3;0.0020432409618623;0.0;0.0178996778036333;0.0;0.0;0.8123028597962985;0.0;0.0;0.0;0.0;0.1677542214382059;9;4;0.6883019881426855;350854.36;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e financeiro
20001652305;0.0;0.0;0.0;0.0;0.0;320000.0;0.0;0.0;0.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.2727272727272727;4;2;0.6033057851239669;440000.0;03_medio_alto;Patrimônio médio-alto - imobiliário concentrado com veicular e dinheiro em espécie
20001652307;351663.58;0.0;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;25500.0;0.736987470837569;0.0;0.0;0.0;0.0;0.2095717363844072;0.0;0.0;0.0;0.0;0.0534407927780238;8;3;0.5899267631954758;477163.58;03_medio_alto;Patrimônio médio-alto - imobiliário + veicular com veicular e financeiro
20001652449;50000.0;0.0;0.0;0.0;0.0;1900000.0;380000.0;0.0;0.0;0.0;165000.0;0.0200400801603206;0.0;0.0;0.0;0.0;0.7615230460921844;0.1523046092184369;0.0;0.0;0.0;0.0661322645290581;5;4;0.6078891249432733;2495000.0;04_alto;Alto patrimônio - imobiliário + financeiro
20001652450;434561.11;0.0;0.0;0.0;0.0;750000.0;395122.26;0.0;1231716.0;885000.0;0.0;0.1175633546328626;0.0;0.0;0.0;0.0;0.2029001536162473;0.1068938230015984;0.0;0.3332204874821196;0.2394221812671718;0.0;12;5;0.234774778246478;3696399.37;04_alto;Alto patrimônio - imobiliário diversificado com rural/agropecuário e societário
20001652451;1887.0;0.0;0.0;0.0;0.0;0.0;7415.530000000001;0.0;180381.12;0.0;0.0;0.0099481426048054;0.0;0.0;0.0;0.0;0.0;0.0390941971013316;0.0;0.950957660293863;0.0;0.0;4;3;0.9059477934598614;189683.65;02_medio_baixo;Patrimônio médio-baixo - societário + veicular
